,,,,,,,,,,,,
#,x,h,,,07:00:00,18/05/19,1558162800,,,,,
318,50,51,,,,,,,,,,
198,50,51,,,,,,,,,,
153,50,51,,,,,,,,,,
102,51,51,,,,,,,,,,
78,50,51,,,,,,,,,,
70,50,51,,,,,,,,,,
56,50,51,,,,,,,,,,
51,50,52,,,,,,,,,,
51,50,50,,,,,,,,,,
#,t,1,32770474,,,,,,,,,
#,c,40303051,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
609,50,49,,,,,,,,,,
235,50,49,,,,,,,,,,
306,51,51,,,,,,,,,,
146,50,51,,,,,,,,,,
149,51,52,,,,,,,,,,
63,50,50,,,,,,,,,,
74,49,49,,,,,,,,,,
69,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
48,49,50,,,,,,,,,,
#,t,1,32917654,,,,,,,,,
#,c,40303052,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
162,49,48,,,,,,,,,,
279,49,49,,,,,,,,,,
134,50,50,,,,,,,,,,
77,49,49,,,,,,,,,,
72,48,49,,,,,,,,,,
48,49,50,,,,,,,,,,
58,49,50,,,,,,,,,,
49,48,48,,,,,,,,,,
53,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,32979223,,,,,,,,,
#,c,40303053,,,,,,,,,,
49,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
318,51,49,,,,,,,,,,
320,49,49,,,,,,,,,,
157,49,50,,,,,,,,,,
133,49,50,,,,,,,,,,
135,51,50,,,,,,,,,,
80,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
57,49,49,,,,,,,,,,
52,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,32995642,,,,,,,,,
#,c,40303054,,,,,,,,,,
49,50,51,,,,,,,,,,
50,51,50,,,,,,,,,,
164,50,49,,,,,,,,,,
410,50,49,,,,,,,,,,
217,50,49,,,,,,,,,,
102,50,50,,,,,,,,,,
137,50,50,,,,,,,,,,
73,50,49,,,,,,,,,,
153,50,49,,,,,,,,,,
59,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,33049190,,,,,,,,,
#,c,40303055,,,,,,,,,,
49,49,50,,,,,,,,,,
49,49,49,,,,,,,,,,
96,49,48,,,,,,,,,,
400,50,49,,,,,,,,,,
207,49,49,,,,,,,,,,
110,49,50,,,,,,,,,,
93,49,48,,,,,,,,,,
72,49,49,,,,,,,,,,
73,49,49,,,,,,,,,,
49,48,48,,,,,,,,,,
48,48,48,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,33165479,,,,,,,,,
#,c,40303056,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
212,49,49,,,,,,,,,,
151,49,48,,,,,,,,,,
53,49,49,,,,,,,,,,
57,50,49,,,,,,,,,,
98,50,48,,,,,,,,,,
58,49,49,,,,,,,,,,
48,48,48,,,,,,,,,,
50,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,33200358,,,,,,,,,
#,c,40303058,,,,,,,,,,
50,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
153,51,49,,,,,,,,,,
61,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
84,51,49,,,,,,,,,,
52,50,49,,,,,,,,,,
48,50,49,,,,,,,,,,
51,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,33225967,,,,,,,,,
#,c,40303059,,,,,,,,,,
49,50,49,,,,,,,,,,
65,49,50,,,,,,,,,,
545,50,50,,,,,,,,,,
353,49,49,,,,,,,,,,
237,50,50,,,,,,,,,,
144,50,50,,,,,,,,,,
57,50,50,,,,,,,,,,
114,50,49,,,,,,,,,,
62,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,33272638,,,,,,,,,
#,c,40303060,,,,,,,,,,
51,51,51,,,,,,,,,,
49,50,50,,,,,,,,,,
158,50,50,,,,,,,,,,
532,50,50,,,,,,,,,,
294,49,50,,,,,,,,,,
205,50,49,,,,,,,,,,
188,50,50,,,,,,,,,,
61,50,49,,,,,,,,,,
129,49,49,,,,,,,,,,
61,50,51,,,,,,,,,,
61,50,49,,,,,,,,,,
52,50,50,,,,,,,,,,
#,t,1,33276594,,,,,,,,,
#,c,40303061,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,49,,,,,,,,,,
544,49,50,,,,,,,,,,
233,49,50,,,,,,,,,,
199,50,50,,,,,,,,,,
98,49,50,,,,,,,,,,
82,49,49,,,,,,,,,,
67,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
73,50,51,,,,,,,,,,
52,51,50,,,,,,,,,,
#,t,1,33330264,,,,,,,,,
#,c,40303062,,,,,,,,,,
51,49,51,,,,,,,,,,
51,49,50,,,,,,,,,,
321,50,50,,,,,,,,,,
218,50,50,,,,,,,,,,
113,51,49,,,,,,,,,,
69,50,50,,,,,,,,,,
72,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
53,51,52,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,33439576,,,,,,,,,
#,c,40303063,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
180,49,50,,,,,,,,,,
126,50,51,,,,,,,,,,
78,49,51,,,,,,,,,,
56,49,50,,,,,,,,,,
79,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
55,49,50,,,,,,,,,,
51,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,49,,,,,,,,,,
#,t,1,33459807,,,,,,,,,
#,c,40303064,,,,,,,,,,
49,49,49,,,,,,,,,,
51,49,50,,,,,,,,,,
345,50,50,,,,,,,,,,
112,48,50,,,,,,,,,,
93,49,50,,,,,,,,,,
112,49,51,,,,,,,,,,
50,49,50,,,,,,,,,,
65,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
51,49,50,,,,,,,,,,
51,49,51,,,,,,,,,,
#,t,1,33488597,,,,,,,,,
#,c,40303065,,,,,,,,,,
49,49,49,,,,,,,,,,
53,49,50,,,,,,,,,,
414,49,49,,,,,,,,,,
204,49,49,,,,,,,,,,
97,48,49,,,,,,,,,,
95,48,50,,,,,,,,,,
110,49,50,,,,,,,,,,
60,49,51,,,,,,,,,,
77,48,49,,,,,,,,,,
50,48,50,,,,,,,,,,
49,49,50,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,33506233,,,,,,,,,
#,c,40303066,,,,,,,,,,
50,50,51,,,,,,,,,,
56,50,50,,,,,,,,,,
368,50,51,,,,,,,,,,
223,50,51,,,,,,,,,,
142,50,50,,,,,,,,,,
62,51,50,,,,,,,,,,
68,51,51,,,,,,,,,,
74,51,49,,,,,,,,,,
60,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,33703030,,,,,,,,,
#,c,40303067,,,,,,,,,,
49,49,50,,,,,,,,,,
49,50,50,,,,,,,,,,
156,50,50,,,,,,,,,,
87,51,51,,,,,,,,,,
52,50,50,,,,,,,,,,
71,50,50,,,,,,,,,,
77,50,49,,,,,,,,,,
50,52,52,,,,,,,,,,
64,49,49,,,,,,,,,,
48,48,49,,,,,,,,,,
67,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,33703381,,,,,,,,,
#,c,40303068,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,49,,,,,,,,,,
288,49,49,,,,,,,,,,
180,49,50,,,,,,,,,,
105,50,49,,,,,,,,,,
124,50,50,,,,,,,,,,
56,50,49,,,,,,,,,,
90,50,49,,,,,,,,,,
67,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
49,50,48,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,33849239,,,,,,,,,
#,c,40303069,,,,,,,,,,
49,50,50,,,,,,,,,,
76,50,50,,,,,,,,,,
493,51,50,,,,,,,,,,
322,49,49,,,,,,,,,,
252,51,50,,,,,,,,,,
161,50,49,,,,,,,,,,
100,50,50,,,,,,,,,,
97,49,49,,,,,,,,,,
51,50,49,,,,,,,,,,
63,50,49,,,,,,,,,,
64,50,49,,,,,,,,,,
52,51,51,,,,,,,,,,
#,t,1,33892509,,,,,,,,,
#,c,40303070,,,,,,,,,,
50,50,50,,,,,,,,,,
52,51,52,,,,,,,,,,
392,49,49,,,,,,,,,,
220,49,49,,,,,,,,,,
137,50,50,,,,,,,,,,
84,49,49,,,,,,,,,,
117,50,49,,,,,,,,,,
65,50,50,,,,,,,,,,
62,49,49,,,,,,,,,,
48,50,49,,,,,,,,,,
52,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,33907447,,,,,,,,,
#,c,40303071,,,,,,,,,,
49,51,49,,,,,,,,,,
50,50,49,,,,,,,,,,
250,50,49,,,,,,,,,,
176,50,50,,,,,,,,,,
54,49,49,,,,,,,,,,
103,50,49,,,,,,,,,,
57,50,50,,,,,,,,,,
54,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,33919332,,,,,,,,,
#,c,40303072,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
854,50,48,,,,,,,,,,
367,50,49,,,,,,,,,,
267,50,48,,,,,,,,,,
195,49,49,,,,,,,,,,
86,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
58,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
79,49,49,,,,,,,,,,
#,t,1,33960731,,,,,,,,,
#,c,40303073,,,,,,,,,,
49,49,49,,,,,,,,,,
75,49,49,,,,,,,,,,
390,49,49,,,,,,,,,,
258,49,50,,,,,,,,,,
125,49,49,,,,,,,,,,
103,49,49,,,,,,,,,,
98,50,49,,,,,,,,,,
78,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,33974456,,,,,,,,,
#,c,40303074,,,,,,,,,,
49,49,48,,,,,,,,,,
50,49,49,,,,,,,,,,
279,49,49,,,,,,,,,,
436,49,48,,,,,,,,,,
221,49,49,,,,,,,,,,
215,50,49,,,,,,,,,,
63,49,49,,,,,,,,,,
72,49,48,,,,,,,,,,
51,49,48,,,,,,,,,,
125,50,49,,,,,,,,,,
47,49,48,,,,,,,,,,
49,50,49,,,,,,,,,,
#,t,1,33999738,,,,,,,,,
#,c,40303075,,,,,,,,,,
49,50,49,,,,,,,,,,
50,51,51,,,,,,,,,,
138,50,50,,,,,,,,,,
58,51,50,,,,,,,,,,
66,50,49,,,,,,,,,,
72,51,49,,,,,,,,,,
71,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,51,,,,,,,,,,
61,50,50,,,,,,,,,,
#,t,1,34021205,,,,,,,,,
#,c,40303076,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
499,49,50,,,,,,,,,,
333,50,50,,,,,,,,,,
201,51,50,,,,,,,,,,
138,49,49,,,,,,,,,,
76,50,49,,,,,,,,,,
51,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
56,50,49,,,,,,,,,,
49,49,49,,,,,,,,,,
51,51,51,,,,,,,,,,
#,t,1,34091743,,,,,,,,,
#,c,40303077,,,,,,,,,,
50,51,51,,,,,,,,,,
50,50,50,,,,,,,,,,
447,50,50,,,,,,,,,,
170,50,49,,,,,,,,,,
123,49,50,,,,,,,,,,
122,50,51,,,,,,,,,,
122,50,50,,,,,,,,,,
50,51,51,,,,,,,,,,
53,50,50,,,,,,,,,,
50,50,51,,,,,,,,,,
53,51,52,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,34176038,,,,,,,,,
#,c,40303078,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
801,49,49,,,,,,,,,,
502,50,51,,,,,,,,,,
369,49,51,,,,,,,,,,
93,49,49,,,,,,,,,,
65,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
87,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
108,49,51,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,34217332,,,,,,,,,
#,c,40303079,,,,,,,,,,
47,49,50,,,,,,,,,,
47,49,49,,,,,,,,,,
84,50,50,,,,,,,,,,
64,49,50,,,,,,,,,,
53,49,49,,,,,,,,,,
49,50,49,,,,,,,,,,
49,49,50,,,,,,,,,,
49,51,50,,,,,,,,,,
48,49,50,,,,,,,,,,
48,50,50,,,,,,,,,,
48,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,34217625,,,,,,,,,
#,c,40303080,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
823,49,51,,,,,,,,,,
447,50,51,,,,,,,,,,
383,49,51,,,,,,,,,,
141,50,49,,,,,,,,,,
153,50,50,,,,,,,,,,
80,49,49,,,,,,,,,,
47,49,49,,,,,,,,,,
71,50,50,,,,,,,,,,
67,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,34230689,,,,,,,,,
#,c,40303081,,,,,,,,,,
48,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
86,50,51,,,,,,,,,,
76,50,50,,,,,,,,,,
47,50,50,,,,,,,,,,
93,50,50,,,,,,,,,,
49,50,51,,,,,,,,,,
71,51,49,,,,,,,,,,
79,49,50,,,,,,,,,,
48,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
48,50,50,,,,,,,,,,
#,t,1,34230957,,,,,,,,,
#,c,40303082,,,,,,,,,,
49,50,50,,,,,,,,,,
48,49,50,,,,,,,,,,
82,51,50,,,,,,,,,,
58,50,49,,,,,,,,,,
49,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
49,51,50,,,,,,,,,,
48,51,51,,,,,,,,,,
48,49,50,,,,,,,,,,
48,49,50,,,,,,,,,,
49,50,50,,,,,,,,,,
49,51,51,,,,,,,,,,
#,t,1,34231145,,,,,,,,,
#,c,40303083,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,51,,,,,,,,,,
152,49,50,,,,,,,,,,
118,49,51,,,,,,,,,,
67,50,50,,,,,,,,,,
60,50,50,,,,,,,,,,
58,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
51,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,34266591,,,,,,,,,
#,c,40303084,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
241,50,50,,,,,,,,,,
93,49,49,,,,,,,,,,
118,50,51,,,,,,,,,,
109,49,49,,,,,,,,,,
103,50,51,,,,,,,,,,
94,50,51,,,,,,,,,,
87,49,49,,,,,,,,,,
47,48,50,,,,,,,,,,
50,48,51,,,,,,,,,,
51,49,50,,,,,,,,,,
#,t,1,34320244,,,,,,,,,
#,c,40303085,,,,,,,,,,
51,50,52,,,,,,,,,,
51,51,51,,,,,,,,,,
721,50,51,,,,,,,,,,
289,51,51,,,,,,,,,,
273,50,51,,,,,,,,,,
59,51,51,,,,,,,,,,
112,51,51,,,,,,,,,,
56,50,52,,,,,,,,,,
52,49,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,34387855,,,,,,,,,
#,c,40303086,,,,,,,,,,
50,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
86,49,50,,,,,,,,,,
63,49,51,,,,,,,,,,
88,50,51,,,,,,,,,,
50,50,50,,,,,,,,,,
55,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
51,50,51,,,,,,,,,,
51,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
51,50,50,,,,,,,,,,
#,t,1,34458287,,,,,,,,,
#,c,40303087,,,,,,,,,,
51,50,51,,,,,,,,,,
50,49,50,,,,,,,,,,
159,50,50,,,,,,,,,,
553,51,51,,,,,,,,,,
222,50,51,,,,,,,,,,
206,49,50,,,,,,,,,,
93,50,50,,,,,,,,,,
82,51,51,,,,,,,,,,
75,50,49,,,,,,,,,,
51,49,51,,,,,,,,,,
51,49,50,,,,,,,,,,
61,50,51,,,,,,,,,,
#,t,1,34491060,,,,,,,,,
#,c,40303088,,,,,,,,,,
51,51,50,,,,,,,,,,
74,50,51,,,,,,,,,,
457,49,50,,,,,,,,,,
191,50,50,,,,,,,,,,
105,51,50,,,,,,,,,,
108,50,50,,,,,,,,,,
77,49,50,,,,,,,,,,
120,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
59,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,34553883,,,,,,,,,
#,c,40303089,,,,,,,,,,
50,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
153,50,50,,,,,,,,,,
250,50,50,,,,,,,,,,
126,49,50,,,,,,,,,,
120,50,50,,,,,,,,,,
129,50,50,,,,,,,,,,
59,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,34656399,,,,,,,,,
#,c,40303090,,,,,,,,,,
49,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
281,49,49,,,,,,,,,,
179,51,49,,,,,,,,,,
264,51,49,,,,,,,,,,
97,50,49,,,,,,,,,,
94,49,49,,,,,,,,,,
66,50,50,,,,,,,,,,
66,50,50,,,,,,,,,,
49,49,48,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
#,t,1,34680032,,,,,,,,,
#,c,40303091,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
696,49,48,,,,,,,,,,
192,49,49,,,,,,,,,,
149,49,48,,,,,,,,,,
135,50,49,,,,,,,,,,
71,50,49,,,,,,,,,,
99,50,50,,,,,,,,,,
48,50,49,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,49,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,34786491,,,,,,,,,
#,c,40303092,,,,,,,,,,
48,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
97,50,49,,,,,,,,,,
268,49,48,,,,,,,,,,
122,49,48,,,,,,,,,,
86,49,49,,,,,,,,,,
122,50,49,,,,,,,,,,
64,49,48,,,,,,,,,,
73,49,48,,,,,,,,,,
48,49,48,,,,,,,,,,
49,49,48,,,,,,,,,,
49,50,49,,,,,,,,,,
#,t,1,34798753,,,,,,,,,
#,c,40303093,,,,,,,,,,
49,50,49,,,,,,,,,,
50,49,50,,,,,,,,,,
249,50,50,,,,,,,,,,
176,50,49,,,,,,,,,,
66,49,49,,,,,,,,,,
215,51,51,,,,,,,,,,
57,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
62,49,48,,,,,,,,,,
50,51,51,,,,,,,,,,
50,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
#,t,1,34825309,,,,,,,,,
#,c,40303094,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,51,,,,,,,,,,
477,50,50,,,,,,,,,,
328,50,49,,,,,,,,,,
160,50,49,,,,,,,,,,
116,49,49,,,,,,,,,,
71,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
48,49,49,,,,,,,,,,
52,51,50,,,,,,,,,,
72,50,49,,,,,,,,,,
48,50,50,,,,,,,,,,
#,t,1,34842194,,,,,,,,,
#,c,40303095,,,,,,,,,,
50,49,49,,,,,,,,,,
72,49,50,,,,,,,,,,
282,50,49,,,,,,,,,,
178,49,50,,,,,,,,,,
87,49,51,,,,,,,,,,
64,49,49,,,,,,,,,,
57,49,49,,,,,,,,,,
79,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
52,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,51,,,,,,,,,,
#,t,1,34912124,,,,,,,,,
#,c,40303096,,,,,,,,,,
51,51,52,,,,,,,,,,
49,49,49,,,,,,,,,,
99,49,49,,,,,,,,,,
58,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
48,49,49,,,,,,,,,,
50,49,51,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
#,t,1,34912400,,,,,,,,,
#,c,40303097,,,,,,,,,,
49,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
346,50,51,,,,,,,,,,
275,50,50,,,,,,,,,,
188,50,49,,,,,,,,,,
58,50,50,,,,,,,,,,
69,49,49,,,,,,,,,,
51,51,50,,,,,,,,,,
46,49,49,,,,,,,,,,
52,49,50,,,,,,,,,,
49,49,50,,,,,,,,,,
61,49,50,,,,,,,,,,
#,t,1,34929025,,,,,,,,,
#,c,40303098,,,,,,,,,,
50,49,49,,,,,,,,,,
49,49,50,,,,,,,,,,
128,49,49,,,,,,,,,,
74,50,50,,,,,,,,,,
51,49,49,,,,,,,,,,
53,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
49,48,49,,,,,,,,,,
49,49,50,,,,,,,,,,
50,50,50,,,,,,,,,,
#,t,1,34958133,,,,,,,,,
#,c,40303099,,,,,,,,,,
50,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
352,49,50,,,,,,,,,,
258,50,51,,,,,,,,,,
129,51,51,,,,,,,,,,
124,50,49,,,,,,,,,,
53,49,50,,,,,,,,,,
75,50,50,,,,,,,,,,
57,49,49,,,,,,,,,,
51,50,50,,,,,,,,,,
51,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,34966087,,,,,,,,,
#,c,40303100,,,,,,,,,,
51,50,51,,,,,,,,,,
50,50,51,,,,,,,,,,
626,51,51,,,,,,,,,,
366,49,51,,,,,,,,,,
279,49,51,,,,,,,,,,
222,50,50,,,,,,,,,,
108,49,50,,,,,,,,,,
79,50,50,,,,,,,,,,
71,49,51,,,,,,,,,,
68,49,49,,,,,,,,,,
59,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
#,t,1,34995689,,,,,,,,,
#,c,40303101,,,,,,,,,,
50,51,49,,,,,,,,,,
51,51,51,,,,,,,,,,
804,51,50,,,,,,,,,,
259,50,50,,,,,,,,,,
105,50,50,,,,,,,,,,
143,49,50,,,,,,,,,,
64,49,50,,,,,,,,,,
87,49,51,,,,,,,,,,
69,49,50,,,,,,,,,,
58,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
49,49,50,,,,,,,,,,
#,t,1,35005747,,,,,,,,,
#,c,40303102,,,,,,,,,,
49,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
283,50,49,,,,,,,,,,
468,49,51,,,,,,,,,,
233,49,49,,,,,,,,,,
174,49,49,,,,,,,,,,
90,49,49,,,,,,,,,,
98,49,50,,,,,,,,,,
56,49,50,,,,,,,,,,
58,49,49,,,,,,,,,,
52,50,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,35116617,,,,,,,,,
#,c,40303103,,,,,,,,,,
50,51,51,,,,,,,,,,
51,51,51,,,,,,,,,,
90,50,51,,,,,,,,,,
70,50,51,,,,,,,,,,
52,50,51,,,,,,,,,,
51,51,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,52,,,,,,,,,,
52,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,51,52,,,,,,,,,,
#,t,1,35131743,,,,,,,,,
#,c,40303104,,,,,,,,,,
50,51,50,,,,,,,,,,
66,52,53,,,,,,,,,,
164,50,49,,,,,,,,,,
71,50,50,,,,,,,,,,
100,50,51,,,,,,,,,,
49,50,51,,,,,,,,,,
64,50,50,,,,,,,,,,
55,50,50,,,,,,,,,,
51,50,50,,,,,,,,,,
48,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
51,50,51,,,,,,,,,,
#,t,1,35284007,,,,,,,,,
#,c,40303105,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
202,49,50,,,,,,,,,,
180,49,50,,,,,,,,,,
86,50,50,,,,,,,,,,
57,51,50,,,,,,,,,,
76,50,49,,,,,,,,,,
52,50,51,,,,,,,,,,
48,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,50,,,,,,,,,,
50,49,50,,,,,,,,,,
#,t,1,35294599,,,,,,,,,
#,c,40303106,,,,,,,,,,
51,51,50,,,,,,,,,,
51,51,50,,,,,,,,,,
245,50,50,,,,,,,,,,
211,50,50,,,,,,,,,,
63,50,50,,,,,,,,,,
68,49,50,,,,,,,,,,
110,51,51,,,,,,,,,,
49,50,50,,,,,,,,,,
52,50,49,,,,,,,,,,
51,51,50,,,,,,,,,,
50,50,50,,,,,,,,,,
53,52,52,,,,,,,,,,
#,t,1,35325141,,,,,,,,,
#,c,40303107,,,,,,,,,,
49,49,49,,,,,,,,,,
49,49,49,,,,,,,,,,
133,49,49,,,,,,,,,,
174,49,50,,,,,,,,,,
127,50,50,,,,,,,,,,
120,49,49,,,,,,,,,,
69,49,49,,,,,,,,,,
71,50,50,,,,,,,,,,
49,49,49,,,,,,,,,,
50,48,48,,,,,,,,,,
55,48,48,,,,,,,,,,
64,50,50,,,,,,,,,,
#,t,1,35372444,,,,,,,,,
#,c,40303108,,,,,,,,,,
48,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
132,50,50,,,,,,,,,,
132,49,49,,,,,,,,,,
51,49,49,,,,,,,,,,
50,50,49,,,,,,,,,,
65,50,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
50,50,50,,,,,,,,,,
48,49,49,,,,,,,,,,
50,49,49,,,,,,,,,,
#,t,1,35409258,,,,,,,,,
#,c,40303109,,,,,,,,,,
51,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
164,51,50,,,,,,,,,,
61,50,50,,,,,,,,,,
64,50,49,,,,,,,,,,
68,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
50,51,50,,,,,,,,,,
50,50,49,,,,,,,,,,
50,50,50,,,,,,,,,,
58,51,51,,,,,,,,,,
51,51,51,,,,,,,,,,
#,t,1,35461593,,,,,,,,,
#,c,40303110,,,,,,,,,,
49,51,50,,,,,,,,,,
49,50,49,,,,,,,,,,
312,49,49,,,,,,,,,,
295,50,49,,,,,,,,,,
205,50,50,,,,,,,,,,
125,50,49,,,,,,,,,,
56,51,49,,,,,,,,,,
61,51,51,,,,,,,,,,
51,50,50,,,,,,,,,,
49,50,49,,,,,,,,,,
56,49,49,,,,,,,,,,
48,50,49,,,,,,,,,,
#,t,1,35509563,,,,,,,,,
#,c,40303111,,,,,,,,,,
50,50,50,,,,,,,,,,
50,51,50,,,,,,,,,,
87,50,50,,,,,,,,,,
97,50,49,,,,,,,,,,
105,50,50,,,,,,,,,,
50,51,50,,,,,,,,,,
47,50,50,,,,,,,,,,
50,50,50,,,,,,,,,,
49,50,50,,,,,,,,,,
48,50,51,,,,,,,,,,
49,50,50,,,,,,,,,,
49,51,49,,,,,,,,,,
#,t,1,35510662,,,,,,,,,
#,c,40303112,,,,,,,,,,
50,51,51,,,,,,,,,,
50,51,50,,,,,,,,,,
